id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2708,Fasidol Strip 10s,Nyeri & Demam,6000.0,131,Paracetamol,Demam; Gejala terkait: demam; pusing,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Paracetamol,Demam; demam; pusing; Gunakan sesuai petunjuk pada kemasan.,Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Fasidol+Strip+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2709,Mylanta Strip 4s,Lambung & Maag,6000.0,213,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Asam lambung tinggi; Gejala terkait: asam lambung naik; perih perut,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Asam lambung tinggi; asam lambung naik; perih perut; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Mylanta+Strip+4s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2710,Hemabion Strip 10s,Vitamin & Suplemen,16000.0,270,"Zat Besi, Asam Folat, Vitamin B12",Mencegah anemia pada kehamilan; Gejala terkait: darah tambah hamil,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Zat Besi, Asam Folat, Vitamin B12",Mencegah anemia pada kehamilan; darah tambah hamil; Gunakan sesuai petunjuk pada kemasan.,"Mual, konstipasi",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Hemabion+Strip+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2711,Biogesic Paracetamol Isi 4 Tablet,Nyeri & Demam,10000.0,111,Paracetamol 500mg,Demam dan nyeri ringan; Gejala terkait: demam; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol 500mg,Demam dan nyeri ringan; demam; nyeri; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang terjadi alergi,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Biogesic+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2712,Tje Fuk Kapsul Gingseng,Vitamin & Suplemen,150000.0,94,Ginseng extract,Suplemen stamina; Gejala terkait: stamina; ginseng,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ginseng extract,Suplemen stamina; stamina; ginseng; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Insomnia ringan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Tje+Fuk+Kapsul+Gingseng,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2713,Mucos Botol 60ml,Obat Batuk,18000.0,216,Ambroxol HCl,Batuk berdahak tebal; Gejala terkait: dahak pekat; bronkitis ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Ambroxol HCl,Batuk berdahak tebal; dahak pekat; bronkitis ringan; Gunakan sesuai petunjuk pada kemasan.,Mual ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Mucos+Botol+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2714,Plantacid Forte Tablet,Lambung & Maag,18000.0,483,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Tukak lambung dan maag; Gejala terkait: tukak lambung; maag kronis,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Tukak lambung dan maag; tukak lambung; maag kronis; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Diare/sembelit,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Plantacid+Forte+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2715,Diatabs Botol 30ml,Pencernaan & Diare,6000.0,407,Attapulgite 600mg,Menyerap racun bakteri penyebab diare; Gejala terkait: diare keracunan; mencret air,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Attapulgite 600mg,Menyerap racun bakteri penyebab diare; diare keracunan; mencret air; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/f59e0b?text=Diatabs+Botol+30ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2716,Komix Herbal Tube,Obat Batuk,3000.0,250,"Dextromethorphan, Guaifenesin",Batuk ringan; Gejala terkait: batuk ringan; batuk gatal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Dextromethorphan, Guaifenesin",Batuk ringan; batuk ringan; batuk gatal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Komix+Herbal+Tube,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2717,Counterpain Krim 30g,Obat Oles Nyeri,45000.0,460,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; Gejala terkait: keseleo; salah urat; pegal linu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; keseleo; salah urat; pegal linu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Panas berlebih jika dikompres,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Counterpain+Krim+30g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2718,Cendo Fenicol Salep Mata,Mata & Telinga,25000.0,208,"Bervariasi (Dexamethasone, Neomycin / Artificial Tears)",Radang mata (Xitrol) / Mata Kering; Gejala terkait: mata belekan; bintitan; radang mata; mata kering softlens,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bervariasi (Dexamethasone, Neomycin / Artificial Tears)",Radang mata (Xitrol) / Mata Kering; mata belekan; bintitan; radang mata; mata kering softlens; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur sementara,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Cendo+Fenicol+Salep+Mata,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2719,Mycoral Tablet 200mg,Antijamur & Kulit,55000.0,46,Ketoconazole 2%,Jamur membandel; Gejala terkait: kurap parah; jamur kuku,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ketoconazole 2%,Jamur membandel; kurap parah; jamur kuku; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Gatal ringan,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/14b8a6?text=Mycoral+Tablet+200mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2720,Transpulmin Baby Balsam 10g,Perawatan Hidung & Pernapasan,65000.0,82,"Eucalyptus Oil, Chamomile (Baby) / + Menthol (Kids)","Menghangatkan dada, melegakan napas anak/bayi; Gejala terkait: balsem dada bayi; napas lega bayi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Eucalyptus Oil, Chamomile (Baby) / + Menthol (Kids)","Menghangatkan dada, melegakan napas anak/bayi; balsem dada bayi; napas lega bayi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Kemerahan lokal (jarang),2028-03-15,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Transpulmin+Baby+Balsam+10g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2721,Waisan Strip 10s,Lambung & Maag,2500.0,461,"Antasida, Sodium Bicarbonate","Sakit maag, mual; Gejala terkait: mual maag; perih",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Antasida, Sodium Bicarbonate","Sakit maag, mual; mual maag; perih; Gunakan sesuai petunjuk pada kemasan.",Sendawa,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Waisan+Strip+10s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2722,Fatigon Putih Tablet,Vitamin & Suplemen,7000.0,168,"Vitamin B Kompleks, Vitamin E","Mengatasi capek, pegal, kram; Gejala terkait: capek; pegal linu; energi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin B Kompleks, Vitamin E","Mengatasi capek, pegal, kram; capek; pegal linu; energi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/eab308?text=Fatigon+Putih+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2723,Promag Cair Sachet,Lambung & Maag,3000.0,399,"Hydrotalcite, Magnesium Hydroxide, Simethicone","Maag, perut kembung, nyeri ulu hati; Gejala terkait: maag; asam lambung; begah; kembung",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Hydrotalcite, Magnesium Hydroxide, Simethicone","Maag, perut kembung, nyeri ulu hati; maag; asam lambung; begah; kembung; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Diare/Sembelit ringan,2027-06-30,Sachet,https://placehold.co/400x300/f8fafc/10b981?text=Promag+Cair+Sachet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2724,Iliadin Anak Nasal Drops 10ml,Perawatan Hidung & Pernapasan,60000.0,67,Oxymetazoline HCl,Hidung tersumbat berat (Dekongestan); Gejala terkait: hidung buntu parah; semprot hidung mampet,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Oxymetazoline HCl,Hidung tersumbat berat (Dekongestan); hidung buntu parah; semprot hidung mampet; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rebound congestion jika > 3 hari,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Iliadin+Anak+Nasal+Drops+10ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2725,Enervon C Tube 50g,Vitamin & Suplemen,20000.0,470,"Vitamin C 500mg, Vitamin B Kompleks",Menjaga daya tahan tubuh; Gejala terkait: imun; vitamin c; capek,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Vitamin C 500mg, Vitamin B Kompleks",Menjaga daya tahan tubuh; imun; vitamin c; capek; Gunakan sesuai petunjuk pada kemasan.,Urin berwarna kuning cerah,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Enervon+C+Tube+50g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2726,Lansoprazole Strip 10s,Lambung & Maag,25000.0,175,Lansoprazole 30mg,"GERD, tukak lambung; Gejala terkait: gerd; maag berat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Lansoprazole 30mg,"GERD, tukak lambung; gerd; maag berat; Gunakan sesuai petunjuk pada kemasan.",Diare,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Lansoprazole+Strip+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2727,Laserin Botol 30ml,Obat Batuk,9500.0,388,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; Gejala terkait: batuk herbal; tenggorokan hangat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; batuk herbal; tenggorokan hangat; Gunakan sesuai petunjuk pada kemasan.",Jarang,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Laserin+Botol+30ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2728,Vicee Tube 30g,Vitamin & Suplemen,3000.0,121,Vitamin C 500mg,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; imun,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Vitamin C 500mg,Suplemen Vitamin C hisap; vitamin hisap; imun; Gunakan sesuai petunjuk pada kemasan.,Nyeri lambung,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Vicee+Tube+30g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2729,Mixagrip Pegel Linu,Flu & Pilek,6000.0,230,"Paracetamol, Phenylephrine, CTM",Meredakan gejala flu dan pilek; Gejala terkait: flu; pilek; meriang,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Paracetamol, Phenylephrine, CTM",Meredakan gejala flu dan pilek; flu; pilek; meriang; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk,2028-12-31,Topikal,https://placehold.co/400x300/f8fafc/06b6d4?text=Mixagrip+Pegel+Linu,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2730,Cooling 5 Spray Mint 15ml,Mulut & Tenggorokan,38000.0,448,Phenol Crystal,"Sakit tenggorokan ringan, pembunuh kuman mulut; Gejala terkait: semprot tenggorokan; gatal tenggorokan",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phenol Crystal,"Sakit tenggorokan ringan, pembunuh kuman mulut; semprot tenggorokan; gatal tenggorokan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa kebas,2028-03-15,Spray,https://placehold.co/400x300/f8fafc/d946ef?text=Cooling+5+Spray+Mint+15ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2731,Geliga Krim 30g,Obat Oles Nyeri,18000.0,398,"Methyl Salicylate, Peppermint Oil","Nyeri punggung, pegal; Gejala terkait: balsem panas; sakit pinggang",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Methyl Salicylate, Peppermint Oil","Nyeri punggung, pegal; balsem panas; sakit pinggang; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Panas lokal,2026-12-31,Topikal,https://placehold.co/400x300/f8fafc/f97316?text=Geliga+Krim+30g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2732,Laserin Sirup 110ml,Obat Batuk,35000.0,176,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; Gejala terkait: batuk herbal; tenggorokan hangat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; batuk herbal; tenggorokan hangat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/3b82f6?text=Laserin+Sirup+110ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2733,Laserin Sirup 60ml,Obat Batuk,20000.0,367,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; Gejala terkait: batuk herbal; tenggorokan hangat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; batuk herbal; tenggorokan hangat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2026-12-31,Sirup,https://placehold.co/400x300/f8fafc/3b82f6?text=Laserin+Sirup+60ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2734,Betadine Mouthwash and Gargle 100ml,Mulut & Tenggorokan,25000.0,199,Povidone Iodine 1%,"Sakit tenggorokan, bau mulut, gusi bengkak; Gejala terkait: kumur sakit tenggorokan; gusi bengkak",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 1%,"Sakit tenggorokan, bau mulut, gusi bengkak; kumur sakit tenggorokan; gusi bengkak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Ubah warna gigi (jarang),2027-06-30,Cairan,https://placehold.co/400x300/f8fafc/d946ef?text=Betadine+Gargle+100ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2735,Visine Tube 15g,Mata & Telinga,18000.0,289,Tetrahydrozoline HCl,Mata merah; Gejala terkait: mata iritasi asap,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Tetrahydrozoline HCl,Mata merah; mata iritasi asap; Gunakan sesuai petunjuk pada kemasan.,Mata kering bila dipakai lama,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Visine+Tube+15g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2736,Salonpas Koyo Merah Hot 10s,Obat Oles Nyeri,11000.0,486,"Methyl Salicylate, Menthol",Koyo pereda nyeri otot; Gejala terkait: koyo tempel; salah bantal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Methyl Salicylate, Menthol",Koyo pereda nyeri otot; koyo tempel; salah bantal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kemerahan bentuk koyo,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Salonpas+Koyo+Merah+Hot+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2737,Tempra Sirup,Nyeri & Demam,42000.0,493,Paracetamol,Demam anak; Gejala terkait: demam bayi; panas anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol,Demam anak; demam bayi; panas anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Sirup,https://placehold.co/400x300/f8fafc/ef4444?text=Tempra+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2738,Salonpas Sachet 5ml,Obat Oles Nyeri,2000.0,459,"Methyl Salicylate, Menthol",Koyo pereda nyeri otot; Gejala terkait: koyo tempel; salah bantal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Methyl Salicylate, Menthol",Koyo pereda nyeri otot; koyo tempel; salah bantal; Gunakan sesuai petunjuk pada kemasan.,Kemerahan bentuk koyo,2028-03-15,Sachet,https://placehold.co/400x300/f8fafc/f97316?text=Salonpas+Sachet+5ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2739,Diatabs Tube 30g,Pencernaan & Diare,11000.0,129,Attapulgite 600mg,Menyerap racun bakteri penyebab diare; Gejala terkait: diare keracunan; mencret air,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Attapulgite 600mg,Menyerap racun bakteri penyebab diare; diare keracunan; mencret air; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/f59e0b?text=Diatabs+Tube+30g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2740,Entrostop Anak Sirup,Pencernaan & Diare,18000.0,453,"Attapulgite, Pectin",Diare non-spesifik; Gejala terkait: diare; mencret,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Attapulgite, Pectin",Diare non-spesifik; diare; mencret; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sembelit, mual",2027-06-30,Sirup,https://placehold.co/400x300/f8fafc/f59e0b?text=Entrostop+Anak+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2741,Contrexyn Tablet Anak,Nyeri & Demam,6000.0,392,Aspirin,Demam anak; Gejala terkait: demam anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Aspirin,Demam anak; demam anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi lambung,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Contrexyn+Tablet+Anak,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2742,Entrostop Tablet,Pencernaan & Diare,9000.0,157,"Attapulgite, Pectin",Diare non-spesifik; Gejala terkait: diare; mencret,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Attapulgite, Pectin",Diare non-spesifik; diare; mencret; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sembelit, mual",2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/f59e0b?text=Entrostop+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2743,Redoxon Zinc 10s,Vitamin & Suplemen,45000.0,316,"Vitamin C 1000mg, Zinc, Vitamin D",Daya tahan tubuh ekstra; Gejala terkait: vitamin c tinggi; cegah flu,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C 1000mg, Zinc, Vitamin D",Daya tahan tubuh ekstra; vitamin c tinggi; cegah flu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Redoxon+Zinc+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2744,Inzana Box 30s,Nyeri & Demam,14000.0,487,Aspirin 80mg,Demam pada anak; Gejala terkait: demam anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Aspirin 80mg,Demam pada anak; demam anak; Gunakan sesuai petunjuk pada kemasan.,Iritasi lambung,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Inzana+Box+30s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2745,Contrexyn Strip 4s,Nyeri & Demam,3000.0,384,Aspirin,Demam anak; Gejala terkait: demam anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Aspirin,Demam anak; demam anak; Gunakan sesuai petunjuk pada kemasan.,Iritasi lambung,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Contrexyn+Strip+4s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2746,Sanmol Drops,Nyeri & Demam,35000.0,384,Paracetamol 500mg,Meredakan demam dan nyeri ringan; Gejala terkait: demam; panas; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol 500mg,Meredakan demam dan nyeri ringan; demam; panas; nyeri; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang: ruam kulit,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Sanmol+Drops,True,"[""otc"",""indonesia"",""chatbot-ready""]"
